scheme_code,date,nav
118632,2020-03-18,106.0125
118632,2020-03-19,105.5661
118632,2020-03-20,105.6004
118632,2020-03-23,104.1649
118632,2020-03-24,105.136
118632,2020-03-25,104.8535
118632,2020-03-26,104.7664
118632,2020-03-27,105.7091
118632,2020-03-30,105.8004
118632,2020-03-31,106.7996
118632,2020-04-01,107.0568
118632,2020-04-02,106.852
118632,2020-04-03,106.3243
118632,2020-04-06,106.7761
118632,2020-04-07,107.4568
118632,2020-04-08,105.7038
118632,2020-04-09,104.3023
118632,2020-04-10,105.65
118632,2020-04-13,106.5194
118632,2020-04-14,107.2298
118632,2020-04-15,108.4257
118632,2020-04-16,109.8511
118632,2020-04-17,110.2691
118632,2020-04-20,109.8392
118632,2020-04-21,109.2826
118632,2020-04-22,108.7082
118632,2020-04-23,110.2452
118632,2020-04-24,110.378
118632,2020-04-27,110.8202
118632,2020-04-28,112.2765
118632,2020-04-29,110.6186
118632,2020-04-30,112.5158
118632,2020-05-01,113.5305
118632,2020-05-04,112.5029
118632,2020-05-05,112.8097
118632,2020-05-06,114.2905
118632,2020-05-07,112.2094
118632,2020-05-08,113.4097
118632,2020-05-11,113.7515
118632,2020-05-12,113.7619
118632,2020-05-13,113.3115
118632,2020-05-14,115.0022
118632,2020-05-15,116.5964
118632,2020-05-18,117.3763
118632,2020-05-19,117.3249
118632,2020-05-20,118.8388
118632,2020-05-21,117.2474
118632,2020-05-22,117.7384
118632,2020-05-25,118.5563
118632,2020-05-26,116.9366
118632,2020-05-27,117.1694
118632,2020-05-28,117.4965
118632,2020-05-29,117.455
118632,2020-06-01,116.7709
118632,2020-06-02,116.3492
118632,2020-06-03,116.0331
118632,2020-06-04,115.6472
118632,2020-06-05,116.7371
118632,2020-06-08,116.7936
118632,2020-06-09,116.7011
118632,2020-06-10,116.2093
118632,2020-06-11,115.4329
118632,2020-06-12,115.4606
118632,2020-06-15,116.59
118632,2020-06-16,115.5034
118632,2020-06-17,114.6736
118632,2020-06-18,114.0907
118632,2020-06-19,115.0253
118632,2020-06-22,114.935
118632,2020-06-23,112.7108
118632,2020-06-24,112.6192
118632,2020-06-25,112.8794
118632,2020-06-26,112.1894
118632,2020-06-29,112.2136
118632,2020-06-30,112.2736
118632,2020-07-01,114.65
118632,2020-07-02,112.1943
118632,2020-07-03,110.7526
118632,2020-07-06,110.4356
118632,2020-07-07,111.4596
118632,2020-07-08,109.5896
118632,2020-07-09,110.5805
118632,2020-07-10,110.2097
118632,2020-07-13,108.5531
118632,2020-07-14,108.458
118632,2020-07-15,109.1281
118632,2020-07-16,108.7633
118632,2020-07-17,109.9528
118632,2020-07-20,111.1349
118632,2020-07-21,111.3751
118632,2020-07-22,112.9486
118632,2020-07-23,113.2416
118632,2020-07-24,110.8634
118632,2020-07-27,110.5218
118632,2020-07-28,112.7512
118632,2020-07-29,113.2347
118632,2020-07-30,113.2783
118632,2020-07-31,114.0816
118632,2020-08-03,115.4526
118632,2020-08-04,115.7384
118632,2020-08-05,116.0987
118632,2020-08-06,115.7803
118632,2020-08-07,115.5441
118632,2020-08-10,116.6023
118632,2020-08-11,116.3352
118632,2020-08-12,116.8246
118632,2020-08-13,117.697
118632,2020-08-14,117.9579
118632,2020-08-17,119.0789
118632,2020-08-18,120.842
118632,2020-08-19,121.2519
118632,2020-08-20,121.3753
118632,2020-08-21,120.6802
118632,2020-08-24,119.3742
118632,2020-08-25,120.5293
118632,2020-08-26,122.589
118632,2020-08-27,121.443
118632,2020-08-28,121.4549
118632,2020-08-31,120.9886
118632,2020-09-01,123.0255
118632,2020-09-02,122.2613
118632,2020-09-03,122.7021
118632,2020-09-04,122.4131
118632,2020-09-07,123.282
118632,2020-09-08,121.9301
118632,2020-09-09,120.3397
118632,2020-09-10,119.4333
118632,2020-09-11,120.4069
118632,2020-09-14,118.4123
118632,2020-09-15,120.1754
118632,2020-09-16,120.996
118632,2020-09-17,119.1925
118632,2020-09-18,120.0074
118632,2020-09-21,119.5324
118632,2020-09-22,119.2926
118632,2020-09-23,118.3335
118632,2020-09-24,120.1575
118632,2020-09-25,120.8557
118632,2020-09-28,121.8413
118632,2020-09-29,122.169
118632,2020-09-30,124.5835
118632,2020-10-01,125.5674
118632,2020-10-02,128.1331
118632,2020-10-05,127.0873
118632,2020-10-06,127.7788
118632,2020-10-07,127.2651
118632,2020-10-08,128.5494
118632,2020-10-09,130.5669
118632,2020-10-12,130.9963
118632,2020-10-13,132.238
118632,2020-10-14,130.7353
118632,2020-10-15,129.9067
118632,2020-10-16,130.267
118632,2020-10-19,130.4492
118632,2020-10-20,129.8256
118632,2020-10-21,128.0448
118632,2020-10-22,127.9101
118632,2020-10-23,128.6806
118632,2020-10-26,129.937
118632,2020-10-27,130.4329
118632,2020-10-28,130.5095
118632,2020-10-29,129.4327
118632,2020-10-30,131.3509
118632,2020-11-02,130.6717
118632,2020-11-03,129.4027
118632,2020-11-04,128.1582
118632,2020-11-05,127.297
118632,2020-11-06,128.2109
118632,2020-11-09,129.3032
118632,2020-11-10,131.1255
118632,2020-11-11,131.5054
118632,2020-11-12,130.0326
118632,2020-11-13,131.2035
118632,2020-11-16,131.0507
118632,2020-11-17,130.7
118632,2020-11-18,132.6228
118632,2020-11-19,131.981
118632,2020-11-20,133.4536
118632,2020-11-23,133.4076
118632,2020-11-24,132.5545
118632,2020-11-25,130.5225
118632,2020-11-26,131.4157
118632,2020-11-27,129.401
118632,2020-11-30,130.6027
118632,2020-12-01,128.5764
118632,2020-12-02,127.3292
118632,2020-12-03,128.1106
118632,2020-12-04,126.8002
118632,2020-12-07,127.2304
118632,2020-12-08,128.0666
118632,2020-12-09,127.1757
118632,2020-12-10,126.851
118632,2020-12-11,128.1034
118632,2020-12-14,127.3487
118632,2020-12-15,126.8342
118632,2020-12-16,128.1423
118632,2020-12-17,128.6735
118632,2020-12-18,127.5411
118632,2020-12-21,128.6457
118632,2020-12-22,127.6382
118632,2020-12-23,126.1868
118632,2020-12-24,126.0458
118632,2020-12-25,126.449
118632,2020-12-28,128.6894
118632,2020-12-29,131.5163
118632,2020-12-30,132.8466
118632,2020-12-31,133.9398
118632,2021-01-01,134.4734
118632,2021-01-04,135.222
118632,2021-01-05,137.9449
118632,2021-01-06,139.5846
118632,2021-01-07,137.5719
118632,2021-01-08,136.6137
118632,2021-01-11,136.9746
118632,2021-01-12,135.9474
118632,2021-01-13,137.1974
118632,2021-01-14,136.16
118632,2021-01-15,135.4526
118632,2021-01-18,134.4141
118632,2021-01-19,135.1628
118632,2021-01-20,134.7996
118632,2021-01-21,134.4511
118632,2021-01-22,134.126
118632,2021-01-25,133.5987
118632,2021-01-26,134.2007
118632,2021-01-27,133.6702
118632,2021-01-28,133.9806
118632,2021-01-29,131.9313
118632,2021-02-01,130.6913
118632,2021-02-02,130.1666
118632,2021-02-03,131.181
118632,2021-02-04,131.9049
118632,2021-02-05,131.8594
118632,2021-02-08,132.6702
118632,2021-02-09,133.4419
118632,2021-02-10,133.831
118632,2021-02-11,134.2042
118632,2021-02-12,134.1627
118632,2021-02-15,133.7573
118632,2021-02-16,135.6156
118632,2021-02-17,135.1711
118632,2021-02-18,137.3087
118632,2021-02-19,136.4513
118632,2021-02-22,134.8199
118632,2021-02-23,133.2387
118632,2021-02-24,133.8329
118632,2021-02-25,133.6615
118632,2021-02-26,133.0346
118632,2021-03-01,132.7161
118632,2021-03-02,134.7717
118632,2021-03-03,135.8883
118632,2021-03-04,135.446
118632,2021-03-05,134.6579
118632,2021-03-08,135.4669
118632,2021-03-09,134.4739
118632,2021-03-10,134.0169
118632,2021-03-11,133.6813
118632,2021-03-12,133.3718
118632,2021-03-15,135.4753
118632,2021-03-16,133.6026
118632,2021-03-17,133.2251
118632,2021-03-18,133.2879
118632,2021-03-19,134.6303
118632,2021-03-22,135.2512
118632,2021-03-23,135.0453
118632,2021-03-24,134.3431
118632,2021-03-25,135.1923
118632,2021-03-26,134.9289
118632,2021-03-29,134.1385
118632,2021-03-30,132.7234
118632,2021-03-31,132.2722
118632,2021-04-01,132.4883
118632,2021-04-02,129.985
118632,2021-04-05,128.7343
118632,2021-04-06,128.6557
118632,2021-04-07,128.3463
118632,2021-04-08,126.5187
118632,2021-04-09,126.7799
118632,2021-04-12,126.4029
118632,2021-04-13,127.3232
118632,2021-04-14,128.441
118632,2021-04-15,128.1005
118632,2021-04-16,127.8593
118632,2021-04-19,125.9356
118632,2021-04-20,126.2569
118632,2021-04-21,126.552
118632,2021-04-22,127.9855
118632,2021-04-23,129.0165
118632,2021-04-26,130.1407
118632,2021-04-27,130.5711
118632,2021-04-28,133.6832
118632,2021-04-29,133.4328
118632,2021-04-30,131.6853
118632,2021-05-03,131.5114
118632,2021-05-04,133.332
118632,2021-05-05,135.7471
118632,2021-05-06,136.0016
118632,2021-05-07,135.4796
118632,2021-05-10,134.7056
118632,2021-05-11,135.1306
118632,2021-05-12,134.2384
118632,2021-05-13,131.9428
118632,2021-05-14,133.6486
118632,2021-05-17,134.2558
118632,2021-05-18,130.8203
118632,2021-05-19,129.7246
118632,2021-05-20,129.7715
118632,2021-05-21,128.3294
118632,2021-05-24,129.2826
118632,2021-05-25,131.1973
118632,2021-05-26,131.5411
118632,2021-05-27,131.2876
118632,2021-05-28,131.9315
118632,2021-05-31,132.9124
118632,2021-06-01,132.7964
118632,2021-06-02,133.2861
118632,2021-06-03,135.4868
118632,2021-06-04,135.2206
118632,2021-06-07,131.7542
118632,2021-06-08,131.394
118632,2021-06-09,129.3944
118632,2021-06-10,129.5313
118632,2021-06-11,128.1543
118632,2021-06-14,126.7609
118632,2021-06-15,128.3575
118632,2021-06-16,127.4756
118632,2021-06-17,127.2919
118632,2021-06-18,127.9647
118632,2021-06-21,129.8214
118632,2021-06-22,129.5681
118632,2021-06-23,130.8242
118632,2021-06-24,129.0488
118632,2021-06-25,127.2412
118632,2021-06-28,126.4863
118632,2021-06-29,123.8359
118632,2021-06-30,120.582
118632,2021-07-01,120.4537
118632,2021-07-02,118.2985
118632,2021-07-05,116.3681
118632,2021-07-06,117.0387
118632,2021-07-07,117.639
118632,2021-07-08,117.9647
118632,2021-07-09,118.0046
118632,2021-07-12,117.4706
118632,2021-07-13,119.833
118632,2021-07-14,118.6445
118632,2021-07-15,118.7611
118632,2021-07-16,118.2196
118632,2021-07-19,118.6906
118632,2021-07-20,118.0127
118632,2021-07-21,114.4161
118632,2021-07-22,114.7902
118632,2021-07-23,115.4268
118632,2021-07-26,116.2854
118632,2021-07-27,118.4586
118632,2021-07-28,118.3251
118632,2021-07-29,118.2895
118632,2021-07-30,119.1819
118632,2021-08-02,121.0734
118632,2021-08-03,121.6041
118632,2021-08-04,119.6353
118632,2021-08-05,120.9073
118632,2021-08-06,122.8307
118632,2021-08-09,123.8554
118632,2021-08-10,123.4585
118632,2021-08-11,121.9356
118632,2021-08-12,121.3994
118632,2021-08-13,123.5362
118632,2021-08-16,124.1465
118632,2021-08-17,124.9458
118632,2021-08-18,125.9391
118632,2021-08-19,126.4729
118632,2021-08-20,126.2442
118632,2021-08-23,125.6283
118632,2021-08-24,127.3182
118632,2021-08-25,125.4052
118632,2021-08-26,127.14
118632,2021-08-27,126.8843
118632,2021-08-30,126.0573
118632,2021-08-31,125.4691
118632,2021-09-01,125.7265
118632,2021-09-02,129.1304
118632,2021-09-03,130.22
118632,2021-09-06,131.167
118632,2021-09-07,129.2654
118632,2021-09-08,128.8656
118632,2021-09-09,128.8409
118632,2021-09-10,129.6995
118632,2021-09-13,129.8979
118632,2021-09-14,129.3235
118632,2021-09-15,129.9303
118632,2021-09-16,129.1036
118632,2021-09-17,129.378
118632,2021-09-20,128.379
118632,2021-09-21,129.4087
118632,2021-09-22,128.6115
118632,2021-09-23,127.9768
118632,2021-09-24,127.6897
118632,2021-09-27,129.8185
118632,2021-09-28,128.9485
118632,2021-09-29,131.1059
118632,2021-09-30,129.7444
118632,2021-10-01,132.0742
118632,2021-10-04,132.3985
118632,2021-10-05,129.6568
118632,2021-10-06,129.2012
118632,2021-10-07,129.1808
118632,2021-10-08,129.0804
118632,2021-10-11,130.1615
118632,2021-10-12,128.6027
118632,2021-10-13,127.6848
118632,2021-10-14,128.1643
118632,2021-10-15,129.0868
118632,2021-10-18,128.6575
118632,2021-10-19,131.1082
118632,2021-10-20,131.9168
118632,2021-10-21,133.39
118632,2021-10-22,133.4318
118632,2021-10-25,134.4371
118632,2021-10-26,133.7988
118632,2021-10-27,134.7747
118632,2021-10-28,135.5078
118632,2021-10-29,137.6786
118632,2021-11-01,138.0291
118632,2021-11-02,138.0461
118632,2021-11-03,137.3367
118632,2021-11-04,136.7004
118632,2021-11-05,137.7509
118632,2021-11-08,139.1961
118632,2021-11-09,139.8657
118632,2021-11-10,142.1419
118632,2021-11-11,142.1651
118632,2021-11-12,142.6094
118632,2021-11-15,141.6566
118632,2021-11-16,144.4078
118632,2021-11-17,145.5416
118632,2021-11-18,144.7514
118632,2021-11-19,144.3191
118632,2021-11-22,144.4873
118632,2021-11-23,147.2302
118632,2021-11-24,149.264
118632,2021-11-25,150.305
118632,2021-11-26,153.4256
118632,2021-11-29,153.6257
118632,2021-11-30,152.5845
118632,2021-12-01,152.5499
118632,2021-12-02,154.4485
118632,2021-12-03,154.7158
118632,2021-12-06,155.3428
118632,2021-12-07,153.1197
118632,2021-12-08,151.498
118632,2021-12-09,151.8674
118632,2021-12-10,150.8957
118632,2021-12-13,153.1031
118632,2021-12-14,153.1363
118632,2021-12-15,153.4907
118632,2021-12-16,153.9122
118632,2021-12-17,152.7046
118632,2021-12-20,148.9637
118632,2021-12-21,148.5321
118632,2021-12-22,149.4839
118632,2021-12-23,149.7612
118632,2021-12-24,149.6395
118632,2021-12-27,150.2689
118632,2021-12-28,149.2475
118632,2021-12-29,151.8685
118632,2021-12-30,151.0621
118632,2021-12-31,152.0668
118632,2022-01-03,151.7516
118632,2022-01-04,154.1031
118632,2022-01-05,153.8257
118632,2022-01-06,155.4698
118632,2022-01-07,155.8048
118632,2022-01-10,157.1865
118632,2022-01-11,157.6726
118632,2022-01-12,157.7564
118632,2022-01-13,156.4182
118632,2022-01-14,158.3866
118632,2022-01-17,157.8457
118632,2022-01-18,158.4587
118632,2022-01-19,158.0143
118632,2022-01-20,157.5716
118632,2022-01-21,157.3537
118632,2022-01-24,156.9877
118632,2022-01-25,157.3841
118632,2022-01-26,159.3707
118632,2022-01-27,160.2064
118632,2022-01-28,158.446
118632,2022-01-31,159.0213
118632,2022-02-01,155.8346
118632,2022-02-02,154.9264
118632,2022-02-03,157.716
118632,2022-02-04,157.1523
118632,2022-02-07,159.8416
118632,2022-02-08,161.9367
118632,2022-02-09,159.9465
118632,2022-02-10,158.6598
118632,2022-02-11,159.2437
118632,2022-02-14,158.4467
118632,2022-02-15,157.4822
118632,2022-02-16,157.7791
118632,2022-02-17,157.9762
118632,2022-02-18,158.2477
118632,2022-02-21,160.6851
118632,2022-02-22,159.5239
118632,2022-02-23,155.7512
118632,2022-02-24,156.6871
118632,2022-02-25,155.4595
118632,2022-02-28,156.5308
118632,2022-03-01,155.9329
118632,2022-03-02,156.8645
118632,2022-03-03,155.1682
118632,2022-03-04,153.5994
118632,2022-03-07,153.9595
118632,2022-03-08,155.2057
118632,2022-03-09,155.8863
118632,2022-03-10,157.0474
118632,2022-03-11,155.8575
118632,2022-03-14,156.295
118632,2022-03-15,157.2199
118632,2022-03-16,157.634
118632,2022-03-17,156.7835
118632,2022-03-18,156.2964
118632,2022-03-21,155.9271
118632,2022-03-22,153.4832
118632,2022-03-23,152.9858
118632,2022-03-24,152.5648
118632,2022-03-25,150.8796
118632,2022-03-28,154.2982
118632,2022-03-29,154.5199
118632,2022-03-30,154.0714
118632,2022-03-31,152.4902
118632,2022-04-01,152.9771
118632,2022-04-04,155.9211
118632,2022-04-05,154.4291
118632,2022-04-06,155.4514
118632,2022-04-07,155.1676
118632,2022-04-08,158.9135
118632,2022-04-11,159.2004
118632,2022-04-12,161.1619
118632,2022-04-13,159.8208
118632,2022-04-14,160.5653
118632,2022-04-15,165.1716
118632,2022-04-18,167.0353
118632,2022-04-19,164.7848
118632,2022-04-20,164.4122
118632,2022-04-21,166.9399
118632,2022-04-22,164.4101
118632,2022-04-25,164.9489
118632,2022-04-26,162.1655
118632,2022-04-27,160.7474
118632,2022-04-28,159.7872
118632,2022-04-29,160.6192
118632,2022-05-02,162.1756
118632,2022-05-03,164.7076
118632,2022-05-04,165.0478
118632,2022-05-05,164.6414
118632,2022-05-06,166.3015
118632,2022-05-09,163.3266
118632,2022-05-10,162.0897
118632,2022-05-11,165.7025
118632,2022-05-12,169.0075
118632,2022-05-13,169.1876
118632,2022-05-16,167.0616
118632,2022-05-17,167.5911
118632,2022-05-18,167.8589
118632,2022-05-19,170.4362
118632,2022-05-20,172.5649
118632,2022-05-23,171.7534
118632,2022-05-24,173.7111
118632,2022-05-25,170.3304
118632,2022-05-26,171.6109
118632,2022-05-27,173.2686
118632,2022-05-30,171.3578
118632,2022-05-31,171.8619
118632,2022-06-01,171.0038
118632,2022-06-02,174.7601
118632,2022-06-03,175.2233
118632,2022-06-06,174.9262
118632,2022-06-07,177.0042
118632,2022-06-08,177.9247
118632,2022-06-09,180.4454
118632,2022-06-10,182.3033
118632,2022-06-13,182.355
118632,2022-06-14,182.6937
118632,2022-06-15,181.3616
118632,2022-06-16,179.3075
118632,2022-06-17,178.3119
118632,2022-06-20,180.1319
118632,2022-06-21,178.857
118632,2022-06-22,177.1803
118632,2022-06-23,176.7838
118632,2022-06-24,174.3166
118632,2022-06-27,172.8826
118632,2022-06-28,172.2824
118632,2022-06-29,170.0949
118632,2022-06-30,169.8994
118632,2022-07-01,168.0399
118632,2022-07-04,168.6946
118632,2022-07-05,168.163
118632,2022-07-06,169.7739
118632,2022-07-07,170.3667
118632,2022-07-08,168.9089
118632,2022-07-11,167.368
118632,2022-07-12,167.2084
118632,2022-07-13,168.5844
118632,2022-07-14,171.9906
118632,2022-07-15,175.0808
118632,2022-07-18,175.1976
118632,2022-07-19,175.7769
118632,2022-07-20,174.43
118632,2022-07-21,174.4504
118632,2022-07-22,174.9015
118632,2022-07-25,176.8632
118632,2022-07-26,175.3973
118632,2022-07-27,173.0259
118632,2022-07-28,172.939
118632,2022-07-29,172.1798
118632,2022-08-01,172.6801
118632,2022-08-02,173.1495
118632,2022-08-03,170.1929
118632,2022-08-04,168.2914
118632,2022-08-05,169.5695
118632,2022-08-08,169.0031
118632,2022-08-09,171.4182
118632,2022-08-10,171.581
118632,2022-08-11,170.5478
118632,2022-08-12,168.8005
118632,2022-08-15,170.2577
118632,2022-08-16,173.1383
118632,2022-08-17,175.1776
118632,2022-08-18,172.0678
118632,2022-08-19,172.3546
118632,2022-08-22,173.4003
118632,2022-08-23,176.4428
118632,2022-08-24,175.3671
118632,2022-08-25,176.652
118632,2022-08-26,179.8893
118632,2022-08-29,177.7115
118632,2022-08-30,177.7636
118632,2022-08-31,175.6534
118632,2022-09-01,172.52
118632,2022-09-02,172.6506
118632,2022-09-05,170.9447
118632,2022-09-06,171.7519
118632,2022-09-07,173.5824
118632,2022-09-08,173.021
118632,2022-09-09,171.9889
118632,2022-09-12,171.4882
118632,2022-09-13,175.4348
118632,2022-09-14,175.5896
118632,2022-09-15,172.295
118632,2022-09-16,172.6647
118632,2022-09-19,175.5532
118632,2022-09-20,178.3788
118632,2022-09-21,178.7289
118632,2022-09-22,182.0287
118632,2022-09-23,186.664
118632,2022-09-26,187.859
118632,2022-09-27,187.6883
118632,2022-09-28,188.4716
118632,2022-09-29,189.756
118632,2022-09-30,187.8106
118632,2022-10-03,188.8361
118632,2022-10-04,187.008
118632,2022-10-05,186.4682
118632,2022-10-06,183.7064
118632,2022-10-07,179.1106
118632,2022-10-10,177.8547
118632,2022-10-11,175.1772
118632,2022-10-12,174.6842
118632,2022-10-13,172.3845
118632,2022-10-14,172.9448
118632,2022-10-17,172.6236
118632,2022-10-18,172.1489
118632,2022-10-19,171.8137
118632,2022-10-20,168.064
118632,2022-10-21,169.6645
118632,2022-10-24,174.6627
118632,2022-10-25,172.7883
118632,2022-10-26,173.703
118632,2022-10-27,171.8345
118632,2022-10-28,173.4136
118632,2022-10-31,171.1928
118632,2022-11-01,171.5064
118632,2022-11-02,169.1874
118632,2022-11-03,171.2052
118632,2022-11-04,172.0071
118632,2022-11-07,174.7223
118632,2022-11-08,173.9692
118632,2022-11-09,173.3514
118632,2022-11-10,174.1124
118632,2022-11-11,175.9464
118632,2022-11-14,177.0118
118632,2022-11-15,179.2805
118632,2022-11-16,177.9452
118632,2022-11-17,176.6663
118632,2022-11-18,175.9785
118632,2022-11-21,176.6351
118632,2022-11-22,174.4011
118632,2022-11-23,174.8771
118632,2022-11-24,172.607
118632,2022-11-25,172.0508
118632,2022-11-28,172.3099
118632,2022-11-29,174.6286
118632,2022-11-30,172.2073
118632,2022-12-01,172.348
118632,2022-12-02,171.3351
118632,2022-12-05,170.1673
118632,2022-12-06,171.1465
118632,2022-12-07,169.2785
118632,2022-12-08,172.1841
118632,2022-12-09,173.7152
118632,2022-12-12,174.9978
118632,2022-12-13,175.5603
118632,2022-12-14,175.3864
118632,2022-12-15,173.7134
118632,2022-12-16,173.0554
118632,2022-12-19,174.2966
118632,2022-12-20,173.526
118632,2022-12-21,171.8334
118632,2022-12-22,169.4834
118632,2022-12-23,170.038
118632,2022-12-26,168.5782
118632,2022-12-27,167.0727
118632,2022-12-28,166.5952
118632,2022-12-29,166.875
118632,2022-12-30,165.1132
118632,2023-01-02,166.6703
118632,2023-01-03,169.3981
118632,2023-01-04,173.674
118632,2023-01-05,175.1927
118632,2023-01-06,173.6327
118632,2023-01-09,172.8775
118632,2023-01-10,174.1445
118632,2023-01-11,174.8394
118632,2023-01-12,170.2992
118632,2023-01-13,168.8213
118632,2023-01-16,168.0296
118632,2023-01-17,168.7831
118632,2023-01-18,171.4441
118632,2023-01-19,171.7566
118632,2023-01-20,174.3597
118632,2023-01-23,174.2773
118632,2023-01-24,175.2356
118632,2023-01-25,171.3981
118632,2023-01-26,169.8341
118632,2023-01-27,172.2974
118632,2023-01-30,173.8914
118632,2023-01-31,174.0874
118632,2023-02-01,173.9199
118632,2023-02-02,171.7733
118632,2023-02-03,171.8904
118632,2023-02-06,172.8786
118632,2023-02-07,174.7774
118632,2023-02-08,178.4726
118632,2023-02-09,178.7635
118632,2023-02-10,182.5302
118632,2023-02-13,180.6429
118632,2023-02-14,182.1339
118632,2023-02-15,180.7924
118632,2023-02-16,183.1289
118632,2023-02-17,180.6576
118632,2023-02-20,178.0071
118632,2023-02-21,176.577
118632,2023-02-22,177.9734
118632,2023-02-23,178.7497
118632,2023-02-24,180.9081
118632,2023-02-27,181.0923
118632,2023-02-28,181.0512
118632,2023-03-01,178.8758
118632,2023-03-02,176.6385
118632,2023-03-03,181.6214
118632,2023-03-06,179.6531
118632,2023-03-07,181.1195
118632,2023-03-08,180.5
118632,2023-03-09,180.0894
118632,2023-03-10,178.894
118632,2023-03-13,180.0482
118632,2023-03-14,178.4871
118632,2023-03-15,179.2389
118632,2023-03-16,180.0118
118632,2023-03-17,180.6105
118632,2023-03-20,176.8946
118632,2023-03-21,174.9466
118632,2023-03-22,174.8404
118632,2023-03-23,173.0823
118632,2023-03-24,173.5199
118632,2023-03-27,174.1559
118632,2023-03-28,174.2952
118632,2023-03-29,173.8521
118632,2023-03-30,171.912
118632,2023-03-31,171.8068
118632,2023-04-03,170.8814
118632,2023-04-04,168.457
118632,2023-04-05,168.6458
118632,2023-04-06,170.0446
118632,2023-04-07,168.1749
118632,2023-04-10,167.8895
118632,2023-04-11,168.2821
118632,2023-04-12,169.9762
118632,2023-04-13,166.4148
118632,2023-04-14,167.0516
118632,2023-04-17,164.5852
118632,2023-04-18,163.0559
118632,2023-04-19,162.8913
118632,2023-04-20,161.9525
118632,2023-04-21,159.6351
118632,2023-04-24,158.3475
118632,2023-04-25,157.9493
118632,2023-04-26,159.3625
118632,2023-04-27,158.9537
118632,2023-04-28,159.2206
118632,2023-05-01,160.9886
118632,2023-05-02,163.6039
118632,2023-05-03,162.2744
118632,2023-05-04,161.1468
118632,2023-05-05,159.8978
118632,2023-05-08,159.0196
118632,2023-05-09,157.5065
118632,2023-05-10,155.5896
118632,2023-05-11,155.6001
118632,2023-05-12,156.7943
118632,2023-05-15,157.0513
118632,2023-05-16,156.2801
118632,2023-05-17,154.3085
118632,2023-05-18,154.0992
118632,2023-05-19,151.4418
118632,2023-05-22,151.2624
118632,2023-05-23,150.578
118632,2023-05-24,151.0207
118632,2023-05-25,150.3736
118632,2023-05-26,149.1676
118632,2023-05-29,148.5366
118632,2023-05-30,149.4611
118632,2023-05-31,149.0171
118632,2023-06-01,150.2902
118632,2023-06-02,151.3779
118632,2023-06-05,152.4734
118632,2023-06-06,153.0447
118632,2023-06-07,152.1157
118632,2023-06-08,152.7501
118632,2023-06-09,151.7515
118632,2023-06-12,153.392
118632,2023-06-13,154.8126
118632,2023-06-14,155.6697
118632,2023-06-15,156.6794
118632,2023-06-16,156.2056
118632,2023-06-19,156.2329
118632,2023-06-20,155.0197
118632,2023-06-21,155.9668
118632,2023-06-22,156.1649
118632,2023-06-23,158.4648
118632,2023-06-26,160.0305
118632,2023-06-27,160.8347
118632,2023-06-28,160.4275
118632,2023-06-29,159.9442
118632,2023-06-30,157.8709
118632,2023-07-03,158.2737
118632,2023-07-04,160.0617
118632,2023-07-05,158.428
118632,2023-07-06,159.0108
118632,2023-07-07,157.9554
118632,2023-07-10,157.1362
118632,2023-07-11,158.0399
118632,2023-07-12,156.9473
118632,2023-07-13,161.6418
118632,2023-07-14,161.5199
118632,2023-07-17,162.0384
118632,2023-07-18,162.6046
118632,2023-07-19,160.1848
118632,2023-07-20,160.8932
118632,2023-07-21,161.7313
118632,2023-07-24,161.6173
118632,2023-07-25,163.5357
118632,2023-07-26,162.3313
118632,2023-07-27,161.3241
118632,2023-07-28,159.6668
118632,2023-07-31,160.5097
118632,2023-08-01,159.6412
118632,2023-08-02,161.3652
118632,2023-08-03,162.2069
118632,2023-08-04,162.7761
118632,2023-08-07,161.4565
118632,2023-08-08,162.4833
118632,2023-08-09,164.717
118632,2023-08-10,167.4478
118632,2023-08-11,167.0937
118632,2023-08-14,166.0136
118632,2023-08-15,164.0175
118632,2023-08-16,165.8722
118632,2023-08-17,168.2812
118632,2023-08-18,168.9811
118632,2023-08-21,167.8979
118632,2023-08-22,168.3692
118632,2023-08-23,169.4287
118632,2023-08-24,166.3392
118632,2023-08-25,162.0896
118632,2023-08-28,161.8104
118632,2023-08-29,163.5381
118632,2023-08-30,163.4319
118632,2023-08-31,161.522
118632,2023-09-01,163.4259
118632,2023-09-04,167.798
118632,2023-09-05,167.9531
118632,2023-09-06,168.2004
118632,2023-09-07,167.1937
118632,2023-09-08,167.9948
118632,2023-09-11,171.0832
118632,2023-09-12,170.6362
118632,2023-09-13,170.7945
118632,2023-09-14,170.5304
118632,2023-09-15,170.6297
118632,2023-09-18,170.9694
118632,2023-09-19,170.1896
118632,2023-09-20,171.1011
118632,2023-09-21,172.3111
118632,2023-09-22,167.8696
118632,2023-09-25,170.3554
118632,2023-09-26,170.1258
118632,2023-09-27,171.626
118632,2023-09-28,172.8036
118632,2023-09-29,170.6572
118632,2023-10-02,172.3753
118632,2023-10-03,171.6138
118632,2023-10-04,172.3833
118632,2023-10-05,173.1158
118632,2023-10-06,174.2467
118632,2023-10-09,175.1328
118632,2023-10-10,173.0645
118632,2023-10-11,171.519
118632,2023-10-12,170.4081
118632,2023-10-13,171.2142
118632,2023-10-16,172.1665
118632,2023-10-17,170.2606
118632,2023-10-18,170.0905
118632,2023-10-19,166.834
118632,2023-10-20,170.7108
